label,corr_thresh,vol_thresh,base_bil,guard_bil,mode,sharpe,ann_return,vol,mdd,calmar,triple,months_guard_active,pct_guard_active,source,guard_active_months,mod_section,mod_dd0,mod_dd3,mod_low,mod_high,mod_bull_mult,mod_crisis_mult,mod_base_target_vol,mod_bull_scale,mod_hard_sl_thresh,mod_soft_sl_thresh,guard_active,mod_stop_soft_sl_thresh,mod_stop_hard_sl_thresh,mod_s7_dd0,mod_s7_dd3,mod_s1_base_target_vol,mod_srb_bull_mult,mod_s3_high,mod_s1_bull_scale,mod_mix_base_mix,mod,score
CG2_c+0.15_v0.18_b0.00_g0.18_both,0.15,0.18,0.0,0.18,both,0.8093330368454854,0.0822796477332952,,-0.1399257002933199,,False,,,correlation_guard_v2,9.0,,,,,,,,,,,,,,,,,,,,,,,3.15079505705812
CG2_c+0.15_v0.18_b0.00_g0.18_vol_only,0.15,0.18,0.0,0.18,vol_only,0.8347976096056359,0.0831484573044941,,-0.1173575123186229,,False,,,correlation_guard_v2,19.0,,,,,,,,,,,,,,,,,,,,,,,3.231291878799868
CG2_c+0.15_v0.18_b0.00_g0.20_corr_only,0.15,0.18,0.0,0.2,corr_only,0.8093671591131528,0.0805748169040892,,-0.1399257002933198,,False,,,correlation_guard_v2,26.0,,,,,,,,,,,,,,,,,,,,,,,3.1456942134775687
CG2_c+0.15_v0.18_b0.00_g0.20_both,0.15,0.18,0.0,0.2,both,0.8048553966196125,0.0817032374947323,,-0.1399257002933199,,False,,,correlation_guard_v2,9.0,,,,,,,,,,,,,,,,,,,,,,,3.147274770252082
CG2_c+0.15_v0.18_b0.00_g0.20_vol_only,0.15,0.18,0.0,0.2,vol_only,0.8398456583760203,0.0834807690676199,,-0.1149000163217274,,False,,,correlation_guard_v2,19.0,,,,,,,,,,,,,,,,,,,,,,,3.2416805215880857
CG2_c+0.15_v0.18_b0.00_g0.25_corr_only,0.15,0.18,0.0,0.25,corr_only,0.8048896552435001,0.0793776226950644,,-0.1399257002933199,,False,,,correlation_guard_v2,26.0,,,,,,,,,,,,,,,,,,,,,,,3.1403116293026336
CG2_c+0.15_v0.18_b0.00_g0.25_both,0.15,0.18,0.0,0.25,both,0.7996924371652938,0.0808490134356866,,-0.1399257002933199,,False,,,correlation_guard_v2,9.0,,,,,,,,,,,,,,,,,,,,,,,3.1426469142932176
CG2_c+0.15_v0.18_b0.00_g0.25_vol_only,0.15,0.18,0.0,0.25,vol_only,0.8487287731066271,0.0834534863117086,,-0.1066512406198159,,False,,,correlation_guard_v2,19.0,,,,,,,,,,,,,,,,,,,,,,,3.269898246318329
CG2_c+0.15_v0.18_b0.03_g0.12_corr_only,0.15,0.18,0.03,0.12,corr_only,0.8314279195065372,0.0825586300570698,,-0.138525452643138,,False,,,correlation_guard_v2,26.0,,,,,,,,,,,,,,,,,,,,,,,3.16467070004441
CG2_c+0.15_v0.18_b0.03_g0.12_both,0.15,0.18,0.03,0.12,both,0.8247897669366839,0.0825007395474808,,-0.1385254526431381,,False,,,correlation_guard_v2,9.0,,,,,,,,,,,,,,,,,,,,,,,3.1618417674877013
CG2_c+0.15_v0.18_b0.03_g0.12_vol_only,0.15,0.18,0.03,0.12,vol_only,0.8371263312570081,0.0827821060487489,,-0.1275005335540318,,False,,,correlation_guard_v2,19.0,,,,,,,,,,,,,,,,,,,,,,,3.2006952499869548
CG2_c+0.15_v0.18_b0.03_g0.15_corr_only,0.15,0.18,0.03,0.15,corr_only,0.8279658339998156,0.0816897417829665,,-0.138525452643138,,False,,,correlation_guard_v2,26.0,,,,,,,,,,,,,,,,,,,,,,,3.1606792010194114
CG2_c+0.15_v0.18_b0.03_g0.15_both,0.15,0.18,0.03,0.15,both,0.8219909626276898,0.0819879940717089,,-0.1385254526431381,,False,,,correlation_guard_v2,9.0,,,,,,,,,,,,,,,,,,,,,,,3.159184009336788
CG2_c+0.15_v0.18_b0.03_g0.15_vol_only,0.15,0.18,0.03,0.15,vol_only,0.8403280229070319,0.0825468018069424,,-0.1230703612927461,,False,,,correlation_guard_v2,19.0,,,,,,,,,,,,,,,,,,,,,,,3.214560530705402
CG2_c+0.15_v0.18_b0.03_g0.18_corr_only,0.15,0.18,0.03,0.18,corr_only,0.8315636064157372,0.0813533522718873,,-0.138525452643138,,False,,,correlation_guard_v2,26.0,,,,,,,,,,,,,,,,,,,,,,,3.1611091414525427
CG2_c+0.15_v0.18_b0.03_g0.18_both,0.15,0.18,0.03,0.18,both,0.8190601276965516,0.0814704848637704,,-0.1385254526431381,,False,,,correlation_guard_v2,9.0,,,,,,,,,,,,,,,,,,,,,,,3.156459147740517
CG2_c+0.15_v0.18_b0.03_g0.18_vol_only,0.15,0.18,0.03,0.18,vol_only,0.8454188341171643,0.0825345253392677,,-0.117364090288726,,False,,,correlation_guard_v2,19.0,,,,,,,,,,,,,,,,,,,,,,,3.233678838798491
CG2_c+0.15_v0.18_b0.03_g0.20_corr_only,0.15,0.18,0.03,0.2,corr_only,0.8201150417802373,0.0800655010222171,,-0.1385254526431381,,False,,,correlation_guard_v2,26.0,,,,,,,,,,,,,,,,,,,,,,,3.1526661618493312
CG2_c+0.15_v0.18_b0.03_g0.20_both,0.15,0.18,0.03,0.2,both,0.8149004050976107,0.0808975912498489,,-0.1385254526431381,,False,,,correlation_guard_v2,9.0,,,,,,,,,,,,,,,,,,,,,,,3.153076577859176
CG2_c+0.15_v0.18_b0.03_g0.20_vol_only,0.15,0.18,0.03,0.2,vol_only,0.8505556626683696,0.0828524104305767,,-0.1149033500045805,,False,,,correlation_guard_v2,19.0,,,,,,,,,,,,,,,,,,,,,,,3.2440694463453363
CG2_c+0.15_v0.18_b0.03_g0.25_corr_only,0.15,0.18,0.03,0.25,corr_only,0.8118639772699354,0.0785519332938907,,-0.1385254526431381,,False,,,correlation_guard_v2,26.0,,,,,,,,,,,,,,,,,,,,,,,3.1448250328602314
CG2_c+0.15_v0.18_b0.03_g0.25_both,0.15,0.18,0.03,0.25,both,0.8097380356984408,0.0800424835108398,,-0.1385254526431381,,False,,,correlation_guard_v2,9.0,,,,,,,,,,,,,,,,,,,,,,,3.148446306882481
CG2_c+0.15_v0.18_b0.03_g0.25_vol_only,0.15,0.18,0.03,0.25,vol_only,0.8607921407889624,0.0829185725691506,,-0.1041058496075559,,False,,,correlation_guard_v2,19.0,,,,,,,,,,,,,,,,,,,,,,,3.280755025200369
CG2_c+0.15_v0.18_b0.05_g0.12_corr_only,0.15,0.18,0.05,0.12,corr_only,0.8573786865783737,0.0840229293831709,,-0.135839956573542,,False,,,correlation_guard_v2,26.0,,,,,,,,,,,,,,,,,,,,,,,3.1875003930602364
CG2_c+0.15_v0.18_b0.05_g0.12_both,0.15,0.18,0.05,0.12,both,0.8417382277475792,0.0831140430995518,,-0.1358399565735421,,False,,,correlation_guard_v2,9.0,,,,,,,,,,,,,,,,,,,,,,,3.1785175506770607
CG2_c+0.15_v0.18_b0.05_g0.12_vol_only,0.15,0.18,0.05,0.12,vol_only,0.8507999901392677,0.0832645273777723,,-0.1275158572149076,,False,,,correlation_guard_v2,19.0,,,,,,,,,,,,,,,,,,,,,,,3.207566006544301
CG2_c+0.15_v0.18_b0.05_g0.15_corr_only,0.15,0.18,0.05,0.15,corr_only,0.8547241289651606,0.0832609780146202,,-0.1358399565735423,,False,,,correlation_guard_v2,26.0,,,,,,,,,,,,,,,,,,,,,,,3.1841527159092977
CG2_c+0.15_v0.18_b0.05_g0.15_both,0.15,0.18,0.05,0.15,both,0.8390040071916688,0.0825988480597953,,-0.1358399565735421,,False,,,correlation_guard_v2,9.0,,,,,,,,,,,,,,,,,,,,,,,3.175878277335427
CG2_c+0.15_v0.18_b0.05_g0.15_vol_only,0.15,0.18,0.05,0.15,vol_only,0.8549658625616675,0.0830901372866681,,-0.1230852367008552,,False,,,correlation_guard_v2,19.0,,,,,,,,,,,,,,,,,,,,,,,3.222001046782106
CG2_c+0.15_v0.18_b0.05_g0.18_corr_only,0.15,0.18,0.05,0.18,corr_only,0.8563877622716973,0.0826917328459163,,-0.1358399565735423,,False,,,correlation_guard_v2,26.0,,,,,,,,,,,,,,,,,,,,,,,3.1831104337258007
CG2_c+0.15_v0.18_b0.05_g0.18_both,0.15,0.18,0.05,0.18,both,0.8356043408706587,0.0820273437517367,,-0.1358399565735421,,False,,,correlation_guard_v2,9.0,,,,,,,,,,,,,,,,,,,,,,,3.1728038978828472
CG2_c+0.15_v0.18_b0.05_g0.18_vol_only,0.15,0.18,0.05,0.18,vol_only,0.8634359463952505,0.0835767979500804,,-0.1173751019868204,,False,,,correlation_guard_v2,19.0,,,,,,,,,,,,,,,,,,,,,,,3.24397946644788
CG2_c+0.15_v0.18_b0.05_g0.20_corr_only,0.15,0.18,0.05,0.2,corr_only,0.8472514849469105,0.0816326423629564,,-0.1358399565735422,,False,,,correlation_guard_v2,26.0,,,,,,,,,,,,,,,,,,,,,,,3.176278651347007
CG2_c+0.15_v0.18_b0.05_g0.20_both,0.15,0.18,0.05,0.2,both,0.8337288347623162,0.0816919332568774,,-0.1358399565735421,,False,,,correlation_guard_v2,9.0,,,,,,,,,,,,,,,,,,,,,,,3.1710474639549324
CG2_c+0.15_v0.18_b0.05_g0.20_vol_only,0.15,0.18,0.05,0.2,vol_only,0.8641013919021374,0.0832899880786347,,-0.1149129793176769,,False,,,correlation_guard_v2,19.0,,,,,,,,,,,,,,,,,,,,,,,3.2507715830437283
CG2_c+0.15_v0.18_b0.05_g0.25_corr_only,0.15,0.18,0.05,0.25,corr_only,0.8368671394658511,0.0799013763103828,,-0.1358399565735422,,False,,,correlation_guard_v2,26.0,,,,,,,,,,,,,,,,,,,,,,,3.1669311149968626
CG2_c+0.15_v0.18_b0.05_g0.25_both,0.15,0.18,0.05,0.25,both,0.831395871040109,0.0810019195055273,,-0.1358399565735421,,False,,,correlation_guard_v2,9.0,,,,,,,,,,,,,,,,,,,,,,,3.1680442372119995
CG2_c+0.15_v0.18_b0.05_g0.25_vol_only,0.15,0.18,0.05,0.25,vol_only,0.8750953443502593,0.0833805713674189,,-0.1041046170059391,,False,,,correlation_guard_v2,19.0,,,,,,,,,,,,,,,,,,,,,,,3.2878660008245433
BASELINE_NO_GUARD,99.0,99.0,0.0,0.0,either,0.8267361456123089,0.0854929421167794,,-0.1399257002933199,,False,,,correlation_guard_v2,0.0,,,,,,,,,,,,,,,,,,,,,,,3.1673961837153017
V3_c-0.20_g0.40_corr_only_s7_dd0=1.1_dd3=1.0,-0.2,0.18,0.08,0.4,corr_only,1.044955888911412,0.0866824602662023,,-0.095772678436108,,False,,,correlation_guard_v3,66.0,s7,1.1,1.0,,,,,,,,,,,,,,,,,,,,3.3907117010548475
V3_c-0.20_g0.40_corr_only_s7_dd0=1.1_dd3=1.1,-0.2,0.18,0.08,0.4,corr_only,1.0452933575351822,0.0870076612588963,,-0.0967274227605499,,False,,,correlation_guard_v3,66.0,s7,1.1,1.1,,,,,,,,,,,,,,,,,,,,3.3889580585091124
V3_c-0.20_g0.40_corr_only_s7_dd0=1.2_dd3=1.0,-0.2,0.18,0.08,0.4,corr_only,1.0445985719975317,0.0872638701294421,,-0.095772678436108,,False,,,correlation_guard_v3,66.0,s7,1.2,1.0,,,,,,,,,,,,,,,,,,,,3.392313003879015
V3_c-0.20_g0.40_corr_only_s7_dd0=1.2_dd3=1.1,-0.2,0.18,0.08,0.4,corr_only,1.044897575002563,0.0875798973055281,,-0.0967274227605499,,False,,,correlation_guard_v3,66.0,s7,1.2,1.1,,,,,,,,,,,,,,,,,,,,3.3905164536359598
V3_c-0.20_g0.40_corr_only_s7_dd0=1.3_dd3=1.0,-0.2,0.18,0.08,0.4,corr_only,1.0607019623672431,0.0886733949945125,,-0.0957726784361082,,False,,,correlation_guard_v3,66.0,s7,1.3,1.0,,,,,,,,,,,,,,,,,,,,3.40298293462211
V3_c-0.20_g0.40_corr_only_s7_dd0=1.3_dd3=1.1,-0.2,0.18,0.08,0.4,corr_only,1.0609299568958332,0.0889866957318992,,-0.0967274227605499,,False,,,correlation_guard_v3,66.0,s7,1.3,1.1,,,,,,,,,,,,,,,,,,,,3.401149801672381
V3_c-0.20_g0.40_corr_only_s7_dd0=1.5_dd3=1.0,-0.2,0.18,0.08,0.4,corr_only,1.07108920770629,0.0897014044689401,,-0.0957726784361081,,False,,,correlation_guard_v3,66.0,s7,1.5,1.0,,,,,,,,,,,,,,,,,,,,3.410221861181012
V3_c-0.20_g0.40_corr_only_s7_dd0=1.5_dd3=1.1,-0.2,0.18,0.08,0.4,corr_only,1.071499662869813,0.0900325557891845,,-0.0967274227605499,,False,,,correlation_guard_v3,66.0,s7,1.5,1.1,,,,,,,,,,,,,,,,,,,,3.408515264233829
V3_c-0.20_g0.40_corr_only_s3_low=0.8_high=1.45,-0.2,0.18,0.08,0.4,corr_only,1.0437540910392398,0.0865140580760279,,-0.095772678436108,,False,,,correlation_guard_v3,66.0,s3,,,0.8,1.45,,,,,,,,,,,,,,,,,,3.3897257753354553
V3_c-0.20_g0.40_corr_only_s3_low=0.8_high=1.6,-0.2,0.18,0.08,0.4,corr_only,1.040068756720445,0.0872798800646966,,-0.0970754330706339,,False,,,correlation_guard_v3,66.0,s3,,,0.8,1.6,,,,,,,,,,,,,,,,,,3.386640843670366
V3_c-0.20_g0.40_corr_only_s3_low=0.8_high=1.8,-0.2,0.18,0.08,0.4,corr_only,1.0615517464260205,0.0896212996055954,,-0.0988115112794873,,False,,,correlation_guard_v3,66.0,s3,,,0.8,1.8,,,,,,,,,,,,,,,,,,3.3970500635487326
V3_c-0.20_g0.40_corr_only_s3_low=0.92_high=1.45,-0.2,0.18,0.08,0.4,corr_only,1.044955888911412,0.0866824602662023,,-0.095772678436108,,False,,,correlation_guard_v3,66.0,s3,,,0.92,1.45,,,,,,,,,,,,,,,,,,3.3907117010548475
V3_c-0.20_g0.40_corr_only_s3_low=0.92_high=1.6,-0.2,0.18,0.08,0.4,corr_only,1.0436583132303323,0.0876427196851643,,-0.0970754330706338,,False,,,correlation_guard_v3,66.0,s3,,,0.92,1.6,,,,,,,,,,,,,,,,,,3.3891651851357243
V3_c-0.20_g0.40_corr_only_s3_low=0.92_high=1.8,-0.2,0.18,0.08,0.4,corr_only,1.06372628202274,0.0898416172902405,,-0.0988115112794871,,False,,,correlation_guard_v3,66.0,s3,,,0.92,1.8,,,,,,,,,,,,,,,,,,3.3985808308413556
V3_c-0.20_g0.40_corr_only_s3_low=1.0_high=1.45,-0.2,0.18,0.08,0.4,corr_only,1.0459631270014051,0.08680935783176,,-0.0959537527632292,,False,,,correlation_guard_v3,66.0,s3,,,1.0,1.45,,,,,,,,,,,,,,,,,,3.3909520660061543
V3_c-0.20_g0.40_corr_only_s3_low=1.0_high=1.6,-0.2,0.18,0.08,0.4,corr_only,1.055981582476535,0.0886599929848061,,-0.0970754330706337,,False,,,correlation_guard_v3,66.0,s3,,,1.0,1.6,,,,,,,,,,,,,,,,,,3.397146312733131
V3_c-0.20_g0.40_corr_only_s3_low=1.0_high=1.8,-0.2,0.18,0.08,0.4,corr_only,1.0651658106939006,0.0899885952899007,,-0.0988115112794873,,False,,,correlation_guard_v3,66.0,s3,,,1.0,1.8,,,,,,,,,,,,,,,,,,3.3995975763088007
V3_c-0.20_g0.40_corr_only_srb_bull_mult=1.15_crisis_mult=0.3,-0.2,0.18,0.08,0.4,corr_only,1.0310754532315316,0.0830248190322274,,-0.0955378084633749,,False,,,correlation_guard_v3,66.0,srb,,,,,1.15,0.3,,,,,,,,,,,,,,,,3.37489121299917
V3_c-0.20_g0.40_corr_only_srb_bull_mult=1.15_crisis_mult=0.5,-0.2,0.18,0.08,0.4,corr_only,1.044955888911412,0.0866824602662023,,-0.095772678436108,,False,,,correlation_guard_v3,66.0,srb,,,,,1.15,0.5,,,,,,,,,,,,,,,,3.3907117010548475
V3_c-0.20_g0.40_corr_only_srb_bull_mult=1.15_crisis_mult=0.7,-0.2,0.18,0.08,0.4,corr_only,1.0666540974110708,0.0894207984926952,,-0.0966397466333458,,False,,,correlation_guard_v3,66.0,srb,,,,,1.15,0.7,,,,,,,,,,,,,,,,3.405004794542476
V3_c-0.20_g0.40_corr_only_srb_bull_mult=1.3_crisis_mult=0.3,-0.2,0.18,0.08,0.4,corr_only,1.0285766809528405,0.0832087097057593,,-0.0967274227605496,,False,,,correlation_guard_v3,66.0,srb,,,,,1.3,0.3,,,,,,,,,,,,,,,,3.3708745332167656
V3_c-0.20_g0.40_corr_only_srb_bull_mult=1.3_crisis_mult=0.5,-0.2,0.18,0.08,0.4,corr_only,1.0427966737830394,0.0868394728982805,,-0.0967274227605498,,False,,,correlation_guard_v3,66.0,srb,,,,,1.3,0.5,,,,,,,,,,,,,,,,3.3874548199264076
V3_c-0.20_g0.40_corr_only_srb_bull_mult=1.3_crisis_mult=0.7,-0.2,0.18,0.08,0.4,corr_only,1.0650532781833306,0.0895478473586849,,-0.0969403704041094,,False,,,correlation_guard_v3,66.0,srb,,,,,1.3,0.7,,,,,,,,,,,,,,,,3.403843742137059
V3_c-0.20_g0.40_corr_only_srb_bull_mult=1.5_crisis_mult=0.3,-0.2,0.18,0.08,0.4,corr_only,1.0307162215094612,0.0837191070126541,,-0.0967274227605496,,False,,,correlation_guard_v3,66.0,srb,,,,,1.5,0.3,,,,,,,,,,,,,,,,3.3732615413600984
V3_c-0.20_g0.40_corr_only_srb_bull_mult=1.5_crisis_mult=0.5,-0.2,0.18,0.08,0.4,corr_only,1.0420859996116287,0.0871055625701641,,-0.0967274227605496,,False,,,correlation_guard_v3,66.0,srb,,,,,1.5,0.5,,,,,,,,,,,,,,,,3.387968819273495
V3_c-0.20_g0.40_corr_only_srb_bull_mult=1.5_crisis_mult=0.7,-0.2,0.18,0.08,0.4,corr_only,1.0669210088375665,0.0898971695919663,,-0.0973411526773738,,False,,,correlation_guard_v3,66.0,srb,,,,,1.5,0.7,,,,,,,,,,,,,,,,3.404436454278804
V3_c-0.20_g0.40_corr_only_s1_base_target_vol=0.1_bull_scale=1.2,-0.2,0.18,0.08,0.4,corr_only,1.044955888911412,0.0866824602662023,,-0.095772678436108,,False,,,correlation_guard_v3,66.0,s1,,,,,,,0.1,1.2,,,,,,,,,,,,,,3.3907117010548475
V3_c-0.20_g0.40_corr_only_s1_base_target_vol=0.1_bull_scale=1.4,-0.2,0.18,0.08,0.4,corr_only,1.045181831643199,0.0870393127260884,,-0.0967274227605497,,False,,,correlation_guard_v3,66.0,s1,,,,,,,0.1,1.4,,,,,,,,,,,,,,3.3890084025538956
V3_c-0.20_g0.40_corr_only_s1_base_target_vol=0.1_bull_scale=1.6,-0.2,0.18,0.08,0.4,corr_only,1.0449006700745436,0.0872804496823004,,-0.0967274227605496,,False,,,correlation_guard_v3,66.0,s1,,,,,,,0.1,1.6,,,,,,,,,,,,,,3.38961934879507
V3_c-0.20_g0.40_corr_only_s1_base_target_vol=0.12_bull_scale=1.2,-0.2,0.18,0.08,0.4,corr_only,1.065249505164875,0.0896051721220696,,-0.0972625658173487,,False,,,correlation_guard_v3,66.0,s1,,,,,,,0.12,1.2,,,,,,,,,,,,,,3.4031276209801122
V3_c-0.20_g0.40_corr_only_s1_base_target_vol=0.12_bull_scale=1.4,-0.2,0.18,0.08,0.4,corr_only,1.0671471697412482,0.0899180989790217,,-0.0976787486463377,,False,,,correlation_guard_v3,66.0,s1,,,,,,,0.12,1.4,,,,,,,,,,,,,,3.403576918894551
V3_c-0.20_g0.40_corr_only_s1_base_target_vol=0.12_bull_scale=1.6,-0.2,0.18,0.08,0.4,corr_only,1.0683016023713732,0.0901444681073235,,-0.0980948705337662,,False,,,correlation_guard_v3,66.0,s1,,,,,,,0.12,1.6,,,,,,,,,,,,,,3.403469433669221
V3_c-0.20_g0.40_corr_only_s1_base_target_vol=0.14_bull_scale=1.2,-0.2,0.18,0.08,0.4,corr_only,1.078076601952377,0.0912672121987841,,-0.0996081106565298,,False,,,correlation_guard_v3,66.0,s1,,,,,,,0.14,1.2,,,,,,,,,,,,,,3.406207945407713
V3_c-0.20_g0.40_corr_only_s1_base_target_vol=0.14_bull_scale=1.4,-0.2,0.18,0.08,0.4,corr_only,1.0789778994839732,0.0914999649386419,,-0.1000932503233238,,False,,,correlation_guard_v3,66.0,s1,,,,,,,0.14,1.4,,,,,,,,,,,,,,3.405811303639543
V3_c-0.20_g0.40_corr_only_s1_base_target_vol=0.14_bull_scale=1.6,-0.2,0.18,0.08,0.4,corr_only,1.079766306811027,0.091720568278909,,-0.1005783069389686,,False,,,correlation_guard_v3,66.0,s1,,,,,,,0.14,1.6,,,,,,,,,,,,,,3.4053333067442315
V3_c-0.20_g0.40_corr_only_stop_hard_sl_thresh=-0.035_soft_sl_thresh=-0.02,-0.2,0.18,0.08,0.4,corr_only,1.044955888911412,0.0866824602662023,,-0.095772678436108,,False,,,correlation_guard_v3,66.0,stop,,,,,,,,,-0.035,-0.02,,,,,,,,,,,,3.3907117010548475
V3_c-0.20_g0.40_corr_only_stop_hard_sl_thresh=-0.035_soft_sl_thresh=-0.03,-0.2,0.18,0.08,0.4,corr_only,1.138153413209085,0.0932682251024815,,-0.0973906218103268,,False,,,correlation_guard_v3,66.0,stop,,,,,,,,,-0.035,-0.03,,,,,,,,,,,,3.442894175160098
V3_c-0.20_g0.40_corr_only_stop_hard_sl_thresh=-0.035_soft_sl_thresh=-0.04,-0.2,0.18,0.08,0.4,corr_only,1.0894472373016122,0.0914700393300738,,-0.1072458112934744,,False,,,correlation_guard_v3,66.0,stop,,,,,,,,,-0.035,-0.04,,,,,,,,,,,,3.388451579030443
V3_c-0.20_g0.40_corr_only_stop_hard_sl_thresh=-0.045_soft_sl_thresh=-0.02,-0.2,0.18,0.08,0.4,corr_only,1.0427290801338254,0.0868180891308212,,-0.1004470512970911,,False,,,correlation_guard_v3,66.0,stop,,,,,,,,,-0.045,-0.02,,,,,,,,,,,,3.3762047455547206
V3_c-0.20_g0.40_corr_only_stop_hard_sl_thresh=-0.045_soft_sl_thresh=-0.03,-0.2,0.18,0.08,0.4,corr_only,1.112034075668474,0.0919765552261071,,-0.0973906218103268,,False,,,correlation_guard_v3,66.0,stop,,,,,,,,,-0.045,-0.03,,,,,,,,,,,,3.4285714305147303
V3_c-0.20_g0.40_corr_only_stop_hard_sl_thresh=-0.045_soft_sl_thresh=-0.04,-0.2,0.18,0.08,0.4,corr_only,1.0536258230408762,0.089332386051311,,-0.1072458112934745,,False,,,correlation_guard_v3,66.0,stop,,,,,,,,,-0.045,-0.04,,,,,,,,,,,,3.36771005348986
V3_c-0.20_g0.40_corr_only_stop_hard_sl_thresh=-0.055_soft_sl_thresh=-0.02,-0.2,0.18,0.08,0.4,corr_only,1.0504625385776478,0.0872781295473541,,-0.0989065342187955,,False,,,correlation_guard_v3,66.0,stop,,,,,,,,,-0.055,-0.02,,,,,,,,,,,,3.3852998014167346
V3_c-0.20_g0.40_corr_only_stop_hard_sl_thresh=-0.055_soft_sl_thresh=-0.03,-0.2,0.18,0.08,0.4,corr_only,1.0885571487533194,0.0907531188189588,,-0.0965736153541907,,False,,,correlation_guard_v3,66.0,stop,,,,,,,,,-0.055,-0.03,,,,,,,,,,,,3.4179613698956315
V3_c-0.20_g0.40_corr_only_stop_hard_sl_thresh=-0.055_soft_sl_thresh=-0.04,-0.2,0.18,0.08,0.4,corr_only,1.0578266680649682,0.0895344093646505,,-0.1067651562356972,,False,,,correlation_guard_v3,66.0,stop,,,,,,,,,-0.055,-0.04,,,,,,,,,,,,3.371438426612847
V3_c-0.20_g0.40_corr_only_s7_dd0=1.1_dd3=1.0,-0.2,0.18,0.05,0.4,corr_only,1.043873476675382,0.0878925972663753,,-0.0997925724494399,,False,,,correlation_guard_v3,66.0,s7,1.1,1.0,,,,,,,,,,,,,,,,,,,,3.3818494651209594
V3_c-0.20_g0.40_corr_only_s7_dd0=1.1_dd3=1.1,-0.2,0.18,0.05,0.4,corr_only,1.0439718504413966,0.0882068079329648,,-0.0997925724494397,,False,,,correlation_guard_v3,66.0,s7,1.1,1.1,,,,,,,,,,,,,,,,,,,,3.382831446627134
V3_c-0.20_g0.40_corr_only_s7_dd0=1.2_dd3=1.0,-0.2,0.18,0.05,0.4,corr_only,1.0408137488122786,0.0883673947391958,,-0.0997925724494397,,False,,,correlation_guard_v3,66.0,s7,1.2,1.0,,,,,,,,,,,,,,,,,,,,3.3820499663941797
V3_c-0.20_g0.40_corr_only_s7_dd0=1.2_dd3=1.1,-0.2,0.18,0.05,0.4,corr_only,1.0408972908064908,0.0886735414494943,,-0.0997925724494398,,False,,,correlation_guard_v3,66.0,s7,1.2,1.1,,,,,,,,,,,,,,,,,,,,3.3830018233227594
V3_c-0.20_g0.40_corr_only_s7_dd0=1.3_dd3=1.0,-0.2,0.18,0.05,0.4,corr_only,1.048744886261679,0.089353436977861,,-0.0997925724494397,,False,,,correlation_guard_v3,66.0,s7,1.3,1.0,,,,,,,,,,,,,,,,,,,,3.3881805480899354
V3_c-0.20_g0.40_corr_only_s7_dd0=1.3_dd3=1.1,-0.2,0.18,0.05,0.4,corr_only,1.0487982753474678,0.0896574872378099,,-0.0997925724494398,,False,,,correlation_guard_v3,66.0,s7,1.3,1.1,,,,,,,,,,,,,,,,,,,,3.3891140545040974
V3_c-0.20_g0.40_corr_only_s7_dd0=1.5_dd3=1.0,-0.2,0.18,0.05,0.4,corr_only,1.0635984670988694,0.0907481040469408,,-0.0997925724494399,,False,,,correlation_guard_v3,66.0,s7,1.5,1.0,,,,,,,,,,,,,,,,,,,,3.3983059816320504
V3_c-0.20_g0.40_corr_only_s7_dd0=1.5_dd3=1.1,-0.2,0.18,0.05,0.4,corr_only,1.063810473111678,0.0910694388431997,,-0.0997925724494397,,False,,,correlation_guard_v3,66.0,s7,1.5,1.1,,,,,,,,,,,,,,,,,,,,3.399354788425951
V3_c-0.20_g0.40_corr_only_s3_low=0.8_high=1.45,-0.2,0.18,0.05,0.4,corr_only,1.042364159984517,0.0876990469041721,,-0.0997925724494398,,False,,,correlation_guard_v3,66.0,s3,,,0.8,1.45,,,,,,,,,,,,,,,,,,3.3806650873580035
V3_c-0.20_g0.40_corr_only_s3_low=0.8_high=1.6,-0.2,0.18,0.05,0.4,corr_only,1.0373650199061215,0.08848622210862,,-0.1011320913831655,,False,,,correlation_guard_v3,66.0,s3,,,0.8,1.6,,,,,,,,,,,,,,,,,,3.377008400138812
V3_c-0.20_g0.40_corr_only_s3_low=0.8_high=1.8,-0.2,0.18,0.05,0.4,corr_only,1.04620378471877,0.0900921724242056,,-0.1029181895548499,,False,,,correlation_guard_v3,66.0,s3,,,0.8,1.8,,,,,,,,,,,,,,,,,,3.380003462495575
V3_c-0.20_g0.40_corr_only_s3_low=0.92_high=1.45,-0.2,0.18,0.05,0.4,corr_only,1.043873476675382,0.0878925972663753,,-0.0997925724494399,,False,,,correlation_guard_v3,66.0,s3,,,0.92,1.45,,,,,,,,,,,,,,,,,,3.3818494651209594
V3_c-0.20_g0.40_corr_only_s3_low=0.92_high=1.6,-0.2,0.18,0.05,0.4,corr_only,1.039644338582023,0.0887362175836129,,-0.1011320913831656,,False,,,correlation_guard_v3,66.0,s3,,,0.92,1.6,,,,,,,,,,,,,,,,,,3.3786701140341515
V3_c-0.20_g0.40_corr_only_s3_low=0.92_high=1.8,-0.2,0.18,0.05,0.4,corr_only,1.049135962643788,0.0903676150513989,,-0.1029181895548499,,False,,,correlation_guard_v3,66.0,s3,,,0.92,1.8,,,,,,,,,,,,,,,,,,3.3820026615471623
